YearMonth,GHI_kWh_m2_day,T2M,RH2M,WS2M,PRECTOT,Year,Month,Lat,Lon,Province,GHI_Annual_kWh_m2_year
2022-04-01,20.05,27.07,78.03,2.34,,2022.0,4.0,11.0904,108.0721,Bình Thuận,7318.25
2022-05-01,19.09,27.07,85.06,2.32,,2022.0,5.0,11.0904,108.0721,Bình Thuận,6967.85
2022-06-01,21.31,27.02,85.79,1.87,,2022.0,6.0,11.0904,108.0721,Bình Thuận,7778.15
2022-07-01,18.0,26.51,87.65,2.53,,2022.0,7.0,11.0904,108.0721,Bình Thuận,6570.0
2022-08-01,18.7,26.21,87.8,2.48,,2022.0,8.0,11.0904,108.0721,Bình Thuận,6825.5
2022-09-01,17.41,26.37,86.47,2.53,,2022.0,9.0,11.0904,108.0721,Bình Thuận,6354.65
2022-10-01,15.46,26.03,85.29,1.93,,2022.0,10.0,11.0904,108.0721,Bình Thuận,5642.900000000001
2022-11-01,15.19,25.47,86.61,2.31,,2022.0,11.0,11.0904,108.0721,Bình Thuận,5544.349999999999
2022-12-01,16.53,24.21,81.69,2.98,,2022.0,12.0,11.0904,108.0721,Bình Thuận,6033.450000000001
,18.43,26.01,83.47,2.48,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6726.95
2023-01-01,15.32,24.39,80.19,2.93,,2023.0,1.0,11.0904,108.0721,Bình Thuận,5591.8
2023-02-01,20.39,25.28,75.31,3.25,,2023.0,2.0,11.0904,108.0721,Bình Thuận,7442.35
2023-03-01,23.82,25.52,72.6,3.07,,2023.0,3.0,11.0904,108.0721,Bình Thuận,8694.3
2023-04-01,21.2,28.37,74.3,2.37,,2023.0,4.0,11.0904,108.0721,Bình Thuận,7738.0
2023-05-01,20.84,28.4,78.88,2.2,,2023.0,5.0,11.0904,108.0721,Bình Thuận,7606.6
2023-06-01,19.08,26.95,87.46,2.37,,2023.0,6.0,11.0904,108.0721,Bình Thuận,6964.2
2023-07-01,17.15,26.67,88.16,2.75,,2023.0,7.0,11.0904,108.0721,Bình Thuận,6259.749999999999
2023-08-01,21.13,26.93,87.42,2.71,,2023.0,8.0,11.0904,108.0721,Bình Thuận,7712.45
2023-09-01,18.0,26.59,88.53,2.55,,2023.0,9.0,11.0904,108.0721,Bình Thuận,6570.0
2023-10-01,17.48,26.95,86.27,1.71,,2023.0,10.0,11.0904,108.0721,Bình Thuận,6380.2
2023-11-01,14.71,26.25,85.16,2.67,,2023.0,11.0,11.0904,108.0721,Bình Thuận,5369.150000000001
2023-12-01,16.63,25.56,82.86,3.12,,2023.0,12.0,11.0904,108.0721,Bình Thuận,6069.95
,18.81,26.49,82.3,2.64,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6865.65
2024-01-01,19.47,25.12,76.66,3.19,,2024.0,1.0,11.0904,108.0721,Bình Thuận,7106.549999999999
2024-02-01,22.0,25.99,76.45,3.24,,2024.0,2.0,11.0904,108.0721,Bình Thuận,8030.0
2024-03-01,23.64,27.11,73.87,3.24,,2024.0,3.0,11.0904,108.0721,Bình Thuận,8628.6
2024-04-01,23.4,29.18,70.91,2.38,,2024.0,4.0,11.0904,108.0721,Bình Thuận,8541.0
2024-05-01,20.42,29.29,77.95,2.24,,2024.0,5.0,11.0904,108.0721,Bình Thuận,7453.3
2024-06-01,18.67,27.58,85.23,2.21,,2024.0,6.0,11.0904,108.0721,Bình Thuận,6814.55
2024-07-01,16.24,26.65,87.99,2.86,,2024.0,7.0,11.0904,108.0721,Bình Thuận,5927.599999999999
2024-08-01,20.95,27.15,87.59,2.14,,2024.0,8.0,11.0904,108.0721,Bình Thuận,7646.75
2024-09-01,16.27,26.6,88.89,2.69,,2024.0,9.0,11.0904,108.0721,Bình Thuận,5938.55
2024-10-01,16.7,26.68,86.37,1.77,,2024.0,10.0,11.0904,108.0721,Bình Thuận,6095.5
2024-11-01,16.56,26.02,84.93,2.55,,2024.0,11.0,11.0904,108.0721,Bình Thuận,6044.4
2024-12-01,11.49,25.01,84.38,2.75,,2024.0,12.0,11.0904,108.0721,Bình Thuận,4193.85
,18.8,26.86,81.79,2.6,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6862.0
2015-01-01,18.7896261216864,19.63279357925062,77.58679094937341,1.1669629779757023,,2015.0,1.0,11.7557,108.8463,Ninh Thuận,6858.213534415536
2015-02-01,22.69049989585152,20.45439358161638,78.72551296011528,1.1244365195651556,,2015.0,2.0,11.7557,108.8463,Ninh Thuận,8282.032461985806
2015-03-01,26.428411001598057,24.186226694950694,73.00010747012217,1.080928283736515,,2015.0,3.0,11.7557,108.8463,Ninh Thuận,9646.37001558329
2015-04-01,21.49538226239359,24.785993386142177,65.48455167997108,0.9764044743655506,,2015.0,4.0,11.7557,108.8463,Ninh Thuận,7845.8145257736605
2015-05-01,21.552020854132365,26.302196229052374,72.0295468916316,0.6495527218605298,,2015.0,5.0,11.7557,108.8463,Ninh Thuận,7866.4876117583135
2015-06-01,18.93243594880484,26.14908880412156,68.98844786709563,0.8184847484851325,,2015.0,6.0,11.7557,108.8463,Ninh Thuận,6910.339121313767
2015-07-01,17.005159715266107,26.523707958320582,77.51153201933197,0.7500194773519795,,2015.0,7.0,11.7557,108.8463,Ninh Thuận,6206.883296072129
2015-08-01,18.60408435306804,26.732077362941897,74.30057730196674,0.6218490567218622,,2015.0,8.0,11.7557,108.8463,Ninh Thuận,6790.490788869834
2015-09-01,20.498454638094156,24.406562428763728,77.04460675163818,0.536233644274468,,2015.0,9.0,11.7557,108.8463,Ninh Thuận,7481.935942904367
2015-10-01,20.147098006648,24.126228477603732,80.39346848499045,0.6661988495783023,,2015.0,10.0,11.7557,108.8463,Ninh Thuận,7353.69077242652
2015-11-01,16.450043436598246,22.25545462042135,93.02097637131456,1.0191150122126247,,2015.0,11.0,11.7557,108.8463,Ninh Thuận,6004.26585435836
2015-12-01,18.644115783088516,21.322525032635912,85.20325178196472,1.1658837311531256,,2015.0,12.0,11.7557,108.8463,Ninh Thuận,6805.102260827309
,21.3410079792816,24.027354670771835,79.55507306887114,0.8733573682160292,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,7789.4679124377835
2016-01-01,19.106573974816442,21.425261746132765,81.98377622551592,0.8337963174903884,,2016.0,1.0,11.7557,108.8463,Ninh Thuận,6973.899500808001
2016-02-01,19.477841713785534,20.89618365323735,79.04913426556686,1.3022840008127483,,2016.0,2.0,11.7557,108.8463,Ninh Thuận,7109.41222553172
2016-03-01,25.812045930360075,22.75662041102919,72.5237402181142,0.9705233579548475,,2016.0,3.0,11.7557,108.8463,Ninh Thuận,9421.396764581426
2016-04-01,22.015476897057496,25.688100295607107,66.00271431240367,0.7317386337245033,,2016.0,4.0,11.7557,108.8463,Ninh Thuận,8035.649067425986
2016-05-01,22.212588714957015,26.91128821546835,78.20710174166015,0.7201141448305134,,2016.0,5.0,11.7557,108.8463,Ninh Thuận,8107.59488095931
2016-06-01,20.288257295066497,23.97728570861692,88.84172480037797,0.5671029937935433,,2016.0,6.0,11.7557,108.8463,Ninh Thuận,7405.2139126992715
2016-07-01,20.844939884759015,24.828436106777662,85.46251099653007,0.5289375979762944,,2016.0,7.0,11.7557,108.8463,Ninh Thuận,7608.40305793704
2016-08-01,17.582759845445977,24.297688918607285,89.26129698967448,0.8183383118513367,,2016.0,8.0,11.7557,108.8463,Ninh Thuận,6417.707343587782
2016-09-01,16.630313541446924,23.810458662829397,88.17954177612044,0.5318642151788187,,2016.0,9.0,11.7557,108.8463,Ninh Thuận,6070.064442628127
2016-10-01,13.668425290566963,22.662700232267046,96.31184252845858,0.5126109583420686,,2016.0,10.0,11.7557,108.8463,Ninh Thuận,4988.975231056942
2016-11-01,16.66244347670725,22.775450255418967,90.63834844884461,0.9959260300505611,,2016.0,11.0,11.7557,108.8463,Ninh Thuận,6081.791868998146
2016-12-01,12.051854654278511,20.830124711877755,93.86899872360155,1.1894302818221105,,2016.0,12.0,11.7557,108.8463,Ninh Thuận,4398.926948811656
,18.01885207877699,22.627778730991796,85.33094060578233,0.8095468956651656,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,6576.881008753602
2017-01-01,14.140765682014907,20.168058419056496,95.84873760794953,1.0875499762998042,,2017.0,1.0,11.7557,108.8463,Ninh Thuận,5161.379473935441
2017-02-01,17.851305042279414,20.07305205215378,92.9066324929168,1.032553981695271,,2017.0,2.0,11.7557,108.8463,Ninh Thuận,6515.726340431986
2017-03-01,23.353707497945976,22.197389619707273,82.20933916746465,0.7491226403125326,,2017.0,3.0,11.7557,108.8463,Ninh Thuận,8524.103236750281
2017-04-01,20.711267719096327,23.88077276487295,86.70276804476413,0.624911665407276,,2017.0,4.0,11.7557,108.8463,Ninh Thuận,7559.61271747016
2017-05-01,18.026836943227607,24.987009365394304,86.69499248504843,0.43263104425478766,,2017.0,5.0,11.7557,108.8463,Ninh Thuận,6579.795484278076
2017-06-01,17.91399361137639,24.366215777803593,90.06892390183134,0.5141275548830642,,2017.0,6.0,11.7557,108.8463,Ninh Thuận,6538.607668152383
2017-07-01,16.52990702158656,23.06688385681021,90.66912250272112,0.6853470753100898,,2017.0,7.0,11.7557,108.8463,Ninh Thuận,6033.416062879094
2017-08-01,20.064826954899416,23.892030022887933,92.95662836596577,0.5109037300741126,,2017.0,8.0,11.7557,108.8463,Ninh Thuận,7323.661838538287
2017-09-01,19.156254893918028,23.40900376409056,93.00461365697106,0.5060740195061431,,2017.0,9.0,11.7557,108.8463,Ninh Thuận,6992.0330362800805
2017-10-01,14.720613875609969,23.16364337902144,94.41395847485799,0.728895303748174,,2017.0,10.0,11.7557,108.8463,Ninh Thuận,5373.024064597638
2017-11-01,14.636411100329921,21.812458566489706,88.60011732349548,1.076806805195087,,2017.0,11.0,11.7557,108.8463,Ninh Thuận,5342.290051620421
2017-12-01,17.004118974064493,20.29438336054521,88.78972877325047,1.3821405817368453,,2017.0,12.0,11.7557,108.8463,Ninh Thuận,6206.50342553354
,19.084055942184875,23.36495850296337,93.04598176204388,0.8231852356317879,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,6965.680418897479
2018-01-01,17.27032931255681,19.784981644425333,85.84519426164697,1.1001095326847399,,2018.0,1.0,11.7557,108.8463,Ninh Thuận,6303.670199083236
2018-02-01,22.092862173494648,18.64575097316877,81.6314790474934,1.0233036956088772,,2018.0,2.0,11.7557,108.8463,Ninh Thuận,8063.8946933255465
2018-03-01,20.2556170787894,21.1443488159403,84.40142769702095,0.8789269623826631,,2018.0,3.0,11.7557,108.8463,Ninh Thuận,7393.300233758131
2018-04-01,24.333013141549664,22.896459245565485,83.20884093512826,0.7755386535914489,,2018.0,4.0,11.7557,108.8463,Ninh Thuận,8881.549796665628
2018-05-01,20.215157550466376,25.148675512169763,83.74368675944075,0.5344039087638359,,2018.0,5.0,11.7557,108.8463,Ninh Thuận,7378.532505920227
2018-06-01,17.529789233903458,24.04083920145381,80.59189763146539,0.7850906376109613,,2018.0,6.0,11.7557,108.8463,Ninh Thuận,6398.373070374762
2018-07-01,16.71646377749547,23.49138442056032,90.92958718023421,0.9516612202560121,,2018.0,7.0,11.7557,108.8463,Ninh Thuận,6101.509278785847
2018-08-01,17.58152602528887,23.989711702227254,88.14759681679558,1.0408390273720205,,2018.0,8.0,11.7557,108.8463,Ninh Thuận,6417.256999230438
2018-09-01,19.059807279629588,23.565887489818426,84.9075656844609,0.5089421123742875,,2018.0,9.0,11.7557,108.8463,Ninh Thuận,6956.8296570648
2018-10-01,18.79787932315677,21.584553138123535,90.88603500060898,0.7816479326605669,,2018.0,10.0,11.7557,108.8463,Ninh Thuận,6861.225952952222
2018-11-01,17.527710612615422,22.70250289931034,95.50267091731268,0.9410658398913572,,2018.0,11.0,11.7557,108.8463,Ninh Thuận,6397.614373604629
2018-12-01,13.255629100520698,22.55338654602507,90.7726448743681,1.2516981231365298,,2018.0,12.0,11.7557,108.8463,Ninh Thuận,4838.304621690055
,20.528876817176496,23.242747198316472,84.39904626084613,0.8582267985804098,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,7493.040038269421
2019-01-01,19.104137218968678,19.85595887819472,86.63884564626282,1.188402265921481,,2019.0,1.0,11.7557,108.8463,Ninh Thuận,6973.010084923567
2019-02-01,24.81045576992042,20.98526831337363,87.00690997098815,0.6969844419852649,,2019.0,2.0,11.7557,108.8463,Ninh Thuận,9055.816356020954
2019-03-01,22.928426485063145,23.473909514319736,81.08131312010966,0.6666508244576327,,2019.0,3.0,11.7557,108.8463,Ninh Thuận,8368.875667048049
2019-04-01,25.511730646944784,24.851856387388533,83.63272083575218,0.6043383619951148,,2019.0,4.0,11.7557,108.8463,Ninh Thuận,9311.781686134846
2019-05-01,20.433450722958135,24.756092299058025,87.55191390590598,0.4932159699826503,,2019.0,5.0,11.7557,108.8463,Ninh Thuận,7458.209513879719
2019-06-01,21.688694830959577,25.54397872295285,85.53630368670662,0.6793147766392813,,2019.0,6.0,11.7557,108.8463,Ninh Thuận,7916.373613300246
2019-07-01,19.98074006894575,24.26855366968281,86.68327858642799,0.863091949848209,,2019.0,7.0,11.7557,108.8463,Ninh Thuận,7292.970125165199
2019-08-01,19.88479726675215,23.749183427339897,85.28233019402563,0.8656980246033603,,2019.0,8.0,11.7557,108.8463,Ninh Thuận,7257.951002364535
2019-09-01,17.51096635550859,22.520082225745522,87.58729620198635,0.8365538481385744,,2019.0,9.0,11.7557,108.8463,Ninh Thuận,6391.502719760635
2019-10-01,18.62850779268388,23.086854435561246,84.33025998388736,0.7504080668594257,,2019.0,10.0,11.7557,108.8463,Ninh Thuận,6799.405344329616
2019-11-01,17.13421803945692,21.04265407250752,86.48563320975188,1.0006015799296588,,2019.0,11.0,11.7557,108.8463,Ninh Thuận,6253.989584401776
2019-12-01,20.767587936637277,19.05920044277356,89.43443191931384,1.0873315358135989,,2019.0,12.0,11.7557,108.8463,Ninh Thuận,7580.169596872606
,18.046208568355787,22.797076115329283,87.07303907391889,0.8418606221984714,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,6586.866127449863
2020-01-01,21.22830762502446,20.882836604483717,87.51092423335793,0.9058105292255877,,2020.0,1.0,11.7557,108.8463,Ninh Thuận,7748.332283133927
2020-02-01,22.79863372464406,19.919719849960245,84.1801101886417,1.0253786817035884,,2020.0,2.0,11.7557,108.8463,Ninh Thuận,8321.501309495081
2020-03-01,21.557996092136293,24.02512658071172,82.95610939996303,0.722972240845549,,2020.0,3.0,11.7557,108.8463,Ninh Thuận,7868.668573629747
2020-04-01,21.620854129706494,23.639813047551158,75.14352219618739,0.9090306382133106,,2020.0,4.0,11.7557,108.8463,Ninh Thuận,7891.61175734287
2020-05-01,21.90407087756913,26.987413176591968,75.52112782814737,0.6205830221920293,,2020.0,5.0,11.7557,108.8463,Ninh Thuận,7994.985870312732
2020-06-01,20.822451631013582,25.33538050837625,84.30721429941153,0.5148308429858542,,2020.0,6.0,11.7557,108.8463,Ninh Thuận,7600.1948453199575
2020-07-01,19.856810317420816,23.753268135168117,82.73137999876566,0.5644608264279125,,2020.0,7.0,11.7557,108.8463,Ninh Thuận,7247.735765858598
2020-08-01,17.561594590557174,23.336386153731368,82.40052334863685,0.5698260515176412,,2020.0,8.0,11.7557,108.8463,Ninh Thuận,6409.982025553369
2020-09-01,19.784961540842524,24.37228860869547,87.46829209017271,0.48726540182499306,,2020.0,9.0,11.7557,108.8463,Ninh Thuận,7221.510962407521
2020-10-01,13.706986844375246,22.851426069358084,87.91810040847565,0.5861962564259104,,2020.0,10.0,11.7557,108.8463,Ninh Thuận,5003.050198196965
2020-11-01,15.725853554290397,22.254833074495423,91.5868777574898,0.9526682706321898,,2020.0,11.0,11.7557,108.8463,Ninh Thuận,5739.936547315995
2020-12-01,13.144074934149145,20.59581948210961,91.04425492987119,1.4445229680878329,,2020.0,12.0,11.7557,108.8463,Ninh Thuận,4797.587350964438
,19.731659564769423,22.46183763442925,80.6477570870011,0.8055726295604848,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,7202.055741140839
2021-01-01,16.562681239352635,19.110465073657636,92.4257761978539,1.3381896134521916,,2021.0,1.0,11.7557,108.8463,Ninh Thuận,6045.378652363712
2021-02-01,21.256481636024926,19.845549712940308,83.91801501641609,0.9388399705243176,,2021.0,2.0,11.7557,108.8463,Ninh Thuận,7758.615797149098
2021-03-01,26.27482915205339,21.839633637058192,88.39628780358719,0.9164407766275876,,2021.0,3.0,11.7557,108.8463,Ninh Thuận,9590.312640499487
2021-04-01,20.145992775823004,22.822932085023076,80.1478849486508,0.6211281402073113,,2021.0,4.0,11.7557,108.8463,Ninh Thuận,7353.287363175396
2021-05-01,19.156299164830113,24.58603872725264,82.9509902427103,0.5543628373114824,,2021.0,5.0,11.7557,108.8463,Ninh Thuận,6992.049195162991
2021-06-01,22.270122246017067,23.40132139468169,88.99564631604468,0.641702259355024,,2021.0,6.0,11.7557,108.8463,Ninh Thuận,8128.594619796229
2021-07-01,16.94766614011785,24.37922164916902,86.37108132182904,0.9508253237943848,,2021.0,7.0,11.7557,108.8463,Ninh Thuận,6185.898141143015
2021-08-01,21.077043869468604,24.709151152524342,83.24907750705735,0.6514084606629389,,2021.0,8.0,11.7557,108.8463,Ninh Thuận,7693.12101235604
2021-09-01,18.377635477368848,23.916437671536706,94.49583519808718,0.562822789524761,,2021.0,9.0,11.7557,108.8463,Ninh Thuận,6707.83694923963
2021-10-01,14.550291444172617,23.419410344049023,90.18219571952801,0.7113012556068693,,2021.0,10.0,11.7557,108.8463,Ninh Thuận,5310.856377123005
2021-11-01,13.27260361303418,22.183448513870434,96.76869679821944,1.1283371321967313,,2021.0,11.0,11.7557,108.8463,Ninh Thuận,4844.500318757476
2021-12-01,15.09641204218179,20.897061456216775,90.57706236044413,1.3388870588975614,,2021.0,12.0,11.7557,108.8463,Ninh Thuận,5510.190395396353
,18.20662104267324,23.207254680166464,86.28127974736647,0.7871299295389717,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,6645.416680575733
2022-01-01,21.069726155032143,19.573945321430653,86.63064975103278,0.9848390022394526,,2022.0,1.0,11.7557,108.8463,Ninh Thuận,7690.450046586732
2022-02-01,20.99115946795541,21.415263122407485,89.56024856327424,1.0963254662263033,,2022.0,2.0,11.7557,108.8463,Ninh Thuận,7661.7732058037245
2022-03-01,20.006195447863163,22.094018978537285,87.38128122908982,0.7670083918187106,,2022.0,3.0,11.7557,108.8463,Ninh Thuận,7302.261338470054
2022-04-01,21.236278142258044,23.74064484920645,80.94804690445619,0.837351952171826,,2022.0,4.0,11.7557,108.8463,Ninh Thuận,7751.241521924186
2022-05-01,17.43812883222852,24.22570526411573,87.33399533467484,0.5913705166053064,,2022.0,5.0,11.7557,108.8463,Ninh Thuận,6364.917023763411
2022-06-01,20.67933621516205,23.6291515512523,83.6862230050071,0.48948045527049333,,2022.0,6.0,11.7557,108.8463,Ninh Thuận,7547.957718534148
2022-07-01,18.428100619827514,23.211214766572258,84.10029299458465,0.5743574671027691,,2022.0,7.0,11.7557,108.8463,Ninh Thuận,6726.256726237043
2022-08-01,17.136267024714773,24.406507262965988,90.12989914625605,0.5399314897395272,,2022.0,8.0,11.7557,108.8463,Ninh Thuận,6254.737464020892
2022-09-01,15.994412748331408,24.506931573382854,88.29265734666527,0.5236414696926442,,2022.0,9.0,11.7557,108.8463,Ninh Thuận,5837.960653140964
2022-10-01,16.44230287777034,23.001418584853532,96.45865169588495,0.8047334980444655,,2022.0,10.0,11.7557,108.8463,Ninh Thuận,6001.440550386174
2022-11-01,14.816402466580197,21.089345517298597,95.29184839010682,0.7438526500740773,,2022.0,11.0,11.7557,108.8463,Ninh Thuận,5407.986900301772
2022-12-01,16.280427165402294,20.24234196090247,87.07088755843345,1.2195846359014608,,2022.0,12.0,11.7557,108.8463,Ninh Thuận,5942.355915371837
,16.672855815119554,22.493499234322805,83.95488370734442,0.7062715060000495,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,6085.592372518638
2023-01-01,14.170511461660803,20.15849112655298,92.996119464842,1.2520099607126687,,2023.0,1.0,11.7557,108.8463,Ninh Thuận,5172.236683506193
2023-02-01,22.31829339910367,20.50320439882912,85.11827387461825,1.1868943656911544,,2023.0,2.0,11.7557,108.8463,Ninh Thuận,8146.17709067284
2023-03-01,22.521408878553903,21.85804166896179,78.852945365599,0.9800770232588726,,2023.0,3.0,11.7557,108.8463,Ninh Thuận,8220.314240672174
2023-04-01,19.30724303427283,25.23137637640395,82.9851675314001,0.6713249685180287,,2023.0,4.0,11.7557,108.8463,Ninh Thuận,7047.143707509583
2023-05-01,19.101439810156553,25.09778145032851,89.99170498767077,0.5366277075262559,,2023.0,5.0,11.7557,108.8463,Ninh Thuận,6972.025530707142
2023-06-01,19.57697995976494,24.98674159865978,86.84431270612066,0.5972299706799309,,2023.0,6.0,11.7557,108.8463,Ninh Thuận,7145.597685314204
2023-07-01,17.440417266794185,25.065461040785653,83.61546370922008,0.6555571194833064,,2023.0,7.0,11.7557,108.8463,Ninh Thuận,6365.752302379878
2023-08-01,23.076305469411512,25.642214729739017,84.62787544455571,0.7659122235844495,,2023.0,8.0,11.7557,108.8463,Ninh Thuận,8422.851496335203
2023-09-01,17.207492903516435,23.648729064211363,88.87158981343894,0.5574610978556765,,2023.0,9.0,11.7557,108.8463,Ninh Thuận,6280.734909783499
2023-10-01,17.773685077745387,22.99313167818524,96.11661193913996,0.5380613650400397,,2023.0,10.0,11.7557,108.8463,Ninh Thuận,6487.395053377067
2023-11-01,15.298768094993354,22.48478918201339,90.15351921027646,1.0553297238244277,,2023.0,11.0,11.7557,108.8463,Ninh Thuận,5584.050354672574
2023-12-01,17.250090968210817,21.08905934722079,95.9416130493934,1.2620421264992447,,2023.0,12.0,11.7557,108.8463,Ninh Thuận,6296.283203396948
,20.54020365865593,23.519012737499118,89.00914480483081,0.7986493790700894,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,7497.174335409414
2024-01-01,21.191503056358076,21.012085113272448,83.47118923063084,0.9697387082678691,,2024.0,1.0,11.7557,108.8463,Ninh Thuận,7734.898615570698
2024-02-01,21.459796300202505,22.160469210018874,91.76957705226141,0.8123574079862834,,2024.0,2.0,11.7557,108.8463,Ninh Thuận,7832.825649573914
2024-03-01,24.087144666032682,22.543642705110013,88.81408480603316,0.8388491817726684,,2024.0,3.0,11.7557,108.8463,Ninh Thuận,8791.807803101929
2024-04-01,25.010163455157095,25.775323021936828,75.17564880249739,0.6547506773841687,,2024.0,4.0,11.7557,108.8463,Ninh Thuận,9128.70966113234
2024-05-01,18.648424639656618,26.836213618756087,84.7238248715104,0.7032798521295511,,2024.0,5.0,11.7557,108.8463,Ninh Thuận,6806.674993474666
2024-06-01,20.57049115885413,25.040675556473833,89.39722359385176,0.5423807354856199,,2024.0,6.0,11.7557,108.8463,Ninh Thuận,7508.229272981757
2024-07-01,17.395508660484175,23.57615294069855,87.607750557651,0.7210827375506652,,2024.0,7.0,11.7557,108.8463,Ninh Thuận,6349.360661076724
2024-08-01,22.895664813470855,25.091778750104883,83.71591919733208,0.4900400470940269,,2024.0,8.0,11.7557,108.8463,Ninh Thuận,8356.917656916861
2024-09-01,16.6566596560002,23.916295131831728,84.96835112118617,0.6459488823997727,,2024.0,9.0,11.7557,108.8463,Ninh Thuận,6079.680774440073
2024-10-01,16.767896592272244,23.72861373673837,90.51862386477742,0.6950449911153929,,2024.0,10.0,11.7557,108.8463,Ninh Thuận,6120.282256179369
2024-11-01,16.732361629398447,22.54952917371993,94.24976631049798,0.9461429736454336,,2024.0,11.0,11.7557,108.8463,Ninh Thuận,6107.311994730433
2024-12-01,10.664357258589966,20.19656247620218,94.39500892352406,1.4213961974549953,,2024.0,12.0,11.7557,108.8463,Ninh Thuận,3892.4903993853377
,19.5751698557816,22.914612023753858,82.83368984201596,0.7275434848429398,,2019.5,6.5,11.7557,108.8463,Ninh Thuận,7144.936997360283
2015-01-01,12.05,19.5,85.23,2.84,,2015.0,1.0,16.4637,107.5909,Huế,4398.25
2015-02-01,14.39,21.37,87.07,2.45,,2015.0,2.0,16.4637,107.5909,Huế,5252.35
2015-03-01,17.42,24.19,85.89,2.44,,2015.0,3.0,16.4637,107.5909,Huế,6358.3
2015-04-01,18.68,25.72,81.37,2.37,,2015.0,4.0,16.4637,107.5909,Huế,6818.2
2015-05-01,21.82,29.16,76.58,1.76,,2015.0,5.0,16.4637,107.5909,Huế,7964.3
2015-06-01,21.18,29.4,72.8,2.14,,2015.0,6.0,16.4637,107.5909,Huế,7730.7
2015-07-01,14.92,28.59,73.1,2.25,,2015.0,7.0,16.4637,107.5909,Huế,5445.8
2015-08-01,20.77,28.95,74.12,1.76,,2015.0,8.0,16.4637,107.5909,Huế,7581.05
2015-09-01,18.76,28.16,79.39,2.15,,2015.0,9.0,16.4637,107.5909,Huế,6847.400000000001
2015-10-01,15.25,25.75,83.15,2.23,,2015.0,10.0,16.4637,107.5909,Huế,5566.25
2015-11-01,13.68,25.41,85.68,3.12,,2015.0,11.0,16.4637,107.5909,Huế,4993.2
2015-12-01,9.93,22.81,87.4,3.19,,2015.0,12.0,16.4637,107.5909,Huế,3624.45
,16.57,25.77,80.94,2.39,,2019.5,6.5,16.4637,107.5909,Huế,6048.05
2016-01-01,8.82,21.9,88.87,2.7,,2016.0,1.0,16.4637,107.5909,Huế,3219.3
2016-02-01,10.36,19.84,83.51,3.16,,2016.0,2.0,16.4637,107.5909,Huế,3781.4
2016-03-01,14.28,23.2,81.43,2.49,,2016.0,3.0,16.4637,107.5909,Huế,5212.2
2016-04-01,18.08,28.6,70.3,1.95,,2016.0,4.0,16.4637,107.5909,Huế,6599.2
2016-05-01,19.27,28.92,75.16,1.87,,2016.0,5.0,16.4637,107.5909,Huế,7033.55
2016-06-01,20.42,29.38,73.85,1.99,,2016.0,6.0,16.4637,107.5909,Huế,7453.3
2016-07-01,20.64,29.01,74.07,1.9,,2016.0,7.0,16.4637,107.5909,Huế,7533.6
2016-08-01,18.75,28.75,76.84,2.64,,2016.0,8.0,16.4637,107.5909,Huế,6843.75
2016-09-01,16.07,27.4,84.3,2.29,,2016.0,9.0,16.4637,107.5909,Huế,5865.55
2016-10-01,13.42,26.19,87.62,2.57,,2016.0,10.0,16.4637,107.5909,Huế,4898.3
2016-11-01,9.79,24.3,89.87,3.35,,2016.0,11.0,16.4637,107.5909,Huế,3573.35
2016-12-01,5.69,22.06,90.26,3.35,,2016.0,12.0,16.4637,107.5909,Huế,2076.8500000000004
,14.64,25.81,81.35,2.52,,2019.5,6.5,16.4637,107.5909,Huế,5343.6
2017-01-01,10.45,21.46,90.15,2.95,,2017.0,1.0,16.4637,107.5909,Huế,3814.25
2017-02-01,12.23,20.49,88.78,2.71,,2017.0,2.0,16.4637,107.5909,Huế,4463.95
2017-03-01,15.77,23.42,88.08,2.32,,2017.0,3.0,16.4637,107.5909,Huế,5756.05
2017-04-01,17.07,25.78,84.43,2.25,,2017.0,4.0,16.4637,107.5909,Huế,6230.55
2017-05-01,17.02,27.35,85.29,2.06,,2017.0,5.0,16.4637,107.5909,Huế,6212.3
2017-06-01,20.47,28.17,81.65,2.08,,2017.0,6.0,16.4637,107.5909,Huế,7471.549999999999
2017-07-01,16.9,27.43,84.27,1.98,,2017.0,7.0,16.4637,107.5909,Huế,6168.499999999999
2017-08-01,19.42,28.02,82.9,1.96,,2017.0,8.0,16.4637,107.5909,Huế,7088.3
2017-09-01,19.15,27.89,82.44,1.97,,2017.0,9.0,16.4637,107.5909,Huế,6989.749999999999
2017-10-01,11.08,25.36,86.61,2.81,,2017.0,10.0,16.4637,107.5909,Huế,4044.2
2017-11-01,7.85,23.91,91.2,3.6,,2017.0,11.0,16.4637,107.5909,Huế,2865.25
